"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"","","","","","","Rushes","Gain","Loss","Net","TD","Att","Cmp","Int","Yards","TD","Conv","Plays","Yards","No.","Yards","TD","No.","Yards","TD","No.","Yards","TD","No.","Yards","No.","Yards","TD","No.","Yards","TD","","Kicks Att","Kicks Made","R/P Att","R/P Made","Kicks Att","Kicks Made","Int/Fum Att","Int/Fum Made","Att","Made"
"719","Tulsa","11/06/10","22","WATTS","TREY","3","7","0","7","0","","","","","","","3","7","1","16","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"719","Tulsa","11/20/10","22","WATTS","TREY","4","18","0","18","0","","","","","","","4","18","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"719","Tulsa","11/26/10","22","WATTS","TREY","2","7","0","7","0","","","","","","","2","7","0","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"719","Tulsa","12/24/10","22","WATTS","TREY","3","7","0","7","0","","","","","","","3","7","2","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"719","Tulsa","09/25/10","23","WILLIAMS","JAMAD","2","11","0","11","0","","","","","","","2","11","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"719","Tulsa","10/02/10","23","WILLIAMS","JAMAD","4","21","0","21","0","","","","","","","4","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"719","Tulsa","10/09/10","23","WILLIAMS","JAMAD","4","14","0","14","0","","","","","","","4","14","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"719","Tulsa","10/16/10","23","WILLIAMS","JAMAD","2","20","0","20","0","","","","","","","2","20","1","20","0","","","","","","","","","","","","1","10","0","","","","","","","","","","","","","0"
"719","Tulsa","10/30/10","23","WILLIAMS","JAMAD","","","","","","","","","","","","0","0","2","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"719","Tulsa","11/06/10","23","WILLIAMS","JAMAD","2","4","0","4","0","","","","","","","2","4","2","20","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"719","Tulsa","11/13/10","23","WILLIAMS","JAMAD","4","12","4","8","0","","","","","","","4","8","","","","","","","","","","","","","","","1","10","0","","","","","","","","","","","","","0"
"719","Tulsa","11/20/10","23","WILLIAMS","JAMAD","8","44","0","44","0","","","","","","","8","44","3","27","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"719","Tulsa","11/26/10","23","WILLIAMS","JAMAD","3","51","0","51","0","","","","","","","3","51","2","17","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"719","Tulsa","12/24/10","23","WILLIAMS","JAMAD","","","","","","","","","","","","0","0","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/11/10","86","ANDERSON","JEFFERY","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/18/10","86","ANDERSON","JEFFERY","","","","","","","","","","","","0","0","2","17","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/25/10","86","ANDERSON","JEFFERY","","","","","","","","","","","","0","0","3","53","0","","","","","","","","","","","","","","","","","","0","0","","","","","","","","0"
"9","UAB","10/16/10","86","ANDERSON","JEFFERY","","","","","","","","","","","","0","0","4","93","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","10/23/10","86","ANDERSON","JEFFERY","","","","","","","","","","","","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/06/10","86","ANDERSON","JEFFERY","","","","","","","","","","","","0","0","3","31","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/11/10","86","ANDERSON","JEFFERY","","","","","","","","","","","","0","0","7","82","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"9","UAB","11/20/10","86","ANDERSON","JEFFERY","","","","","","","","","","","","0","0","6","80","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","11/27/10","86","ANDERSON","JEFFERY","","","","","","","","","","","","0","0","5","45","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/02/10","2","BALLOU","T.J.","","","","","","","","","","","","0","0","","","","1","19","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/16/10","2","BALLOU","T.J.","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/30/10","2","BALLOU","T.J.","","","","","","","","","","","","0","0","","","","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/30/10","5","BENDER","JAMIE","","","","","","","","","","","","0","0","","","","1","52","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/06/10","6","BENTO","JOE","1","1","0","1","0","2","0","0","0","0","","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/02/10","21","BORNE","DANIEL","3","18","0","18","0","","","","","","","3","18","1","15","1","","","","","","","","","","","","2","35","0","1","","","","","","","","","","","","6"
"9","UAB","09/11/10","21","BORNE","DANIEL","2","18","0","18","0","","","","","","","2","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/18/10","21","BORNE","DANIEL","12","41","1","40","1","","","","","","","12","40","2","34","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","09/25/10","21","BORNE","DANIEL","3","13","0","13","0","","","","","","","3","13","3","48","0","","","","","","","","","","","","2","27","0","","","","","","","","","","","","","0"
"9","UAB","10/06/10","21","BORNE","DANIEL","2","4","2","2","0","","","","","","","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/16/10","21","BORNE","DANIEL","11","69","0","69","0","","","","","","","11","69","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/23/10","21","BORNE","DANIEL","6","13","2","11","1","","","","","","","6","11","2","10","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","10/30/10","21","BORNE","DANIEL","11","29","3","26","1","","","","","","","11","26","1","11","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","11/06/10","21","BORNE","DANIEL","2","22","0","22","0","","","","","","","2","22","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/11/10","21","BORNE","DANIEL","7","49","1","48","1","","","","","","","7","48","","","","","","","","","","","","","","","3","51","0","1","","","","","","","","","","","","6"
"9","UAB","11/20/10","21","BORNE","DANIEL","13","32","9","23","0","","","","","","","13","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/27/10","21","BORNE","DANIEL","4","31","0","31","0","","","","","","","4","31","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/02/10","30","BROOKS","JUSTIN","8","31","0","31","0","","","","","","","8","31","2","19","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/11/10","30","BROOKS","JUSTIN","5","13","4","9","0","","","","","","","5","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/18/10","30","BROOKS","JUSTIN","2","7","0","7","0","","","","","","","2","7","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/25/10","30","BROOKS","JUSTIN","2","0","0","0","0","","","","","","","2","0","1","-1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/06/10","30","BROOKS","JUSTIN","1","1","0","1","0","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/16/10","30","BROOKS","JUSTIN","13","81","0","81","0","","","","","","","13","81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/23/10","30","BROOKS","JUSTIN","6","28","0","28","0","","","","","","","6","28","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/06/10","30","BROOKS","JUSTIN","2","11","0","11","0","","","","","","","2","11","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/11/10","30","BROOKS","JUSTIN","1","1","0","1","0","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/20/10","43","BURDETTE","MARVIN","","","","","","","","","","","","0","0","","","","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/30/10","4","CARTER","RODDELL","","","","","","","","","","","","0","0","2","21","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/06/10","4","CARTER","RODDELL","","","","","","","","","","","","0","0","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/11/10","4","CARTER","RODDELL","","","","","","","","","","","","0","0","1","58","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","11/20/10","4","CARTER","RODDELL","","","","","","","","","","","","0","0","3","50","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/02/10","8","COLEMAN","MARQUIS","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","","0"
"9","UAB","10/16/10","8","COLEMAN","MARQUIS","","","","","","","","","","","","0","0","","","","1","32","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/30/10","31","DANIEL","CHASE","","","","","","","","","","","","0","0","","","","","","","1","8","0","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/11/10","9","DAVIS","JAY","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/06/10","44","DYCK","CALEB","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","12","0","","","","","","","","","","","","","0"
"9","UAB","09/11/10","10","ELLIS","BRYAN","","","","","","11","6","0","44","0","","11","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/18/10","10","ELLIS","BRYAN","2","8","12","-4","0","37","23","2","360","3","","39","356","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/25/10","10","ELLIS","BRYAN","1","2","0","2","0","55","29","1","373","1","2","56","375","1","1","0","","","","","","","","","","","","","","","","","","2","2","","","","","","","","4"
"9","UAB","10/06/10","10","ELLIS","BRYAN","1","0","6","-6","0","30","14","2","149","1","","31","143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/16/10","10","ELLIS","BRYAN","2","2","7","-5","0","28","20","0","272","3","","30","267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/23/10","10","ELLIS","BRYAN","4","6","1","5","1","45","23","0","236","1","","49","241","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","10/30/10","10","ELLIS","BRYAN","3","7","1","6","1","34","22","3","241","3","1","37","247","","","","","","","","","","","","","","","","","","1","","","1","1","","","","","","","","8"
"9","UAB","11/06/10","10","ELLIS","BRYAN","5","14","12","2","0","45","21","1","238","2","","50","240","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/11/10","10","ELLIS","BRYAN","2","3","5","-2","0","49","31","1","418","5","","51","416","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/20/10","10","ELLIS","BRYAN","1","2","0","2","0","38","21","2","361","3","","39","363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/27/10","10","ELLIS","BRYAN","4","29","0","29","0","39","21","0","248","3","","43","277","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/02/10","7","FORREST","FRANTRELL","2","3","5","-2","0","","","","","","","2","-2","1","10","0","","","","","","","","","","","","3","72","0","","","","","","","","","","","","","0"
"9","UAB","09/11/10","7","FORREST","FRANTRELL","","","","","","","","","","","","0","0","5","71","0","","","","","","","","","","","","3","77","0","","","","","","","","","","","","","0"
"9","UAB","09/18/10","7","FORREST","FRANTRELL","","","","","","","","","","","","0","0","4","71","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","09/25/10","7","FORREST","FRANTRELL","1","6","0","6","0","","","","","","","1","6","7","109","1","","","","","","","","","","","","1","16","0","1","","","","","","","","","","","","6"
"9","UAB","10/06/10","7","FORREST","FRANTRELL","1","7","0","7","0","","","","","","","1","7","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/16/10","7","FORREST","FRANTRELL","","","","","","","","","","","","0","0","7","99","2","","","","","","","","","","","","3","53","0","2","","","","","","","","","","","","12"
"9","UAB","10/23/10","7","FORREST","FRANTRELL","","","","","","","","","","","","0","0","5","58","0","","","","","","","","","","","","2","42","0","","","","","","","","","","","","","0"
"9","UAB","10/30/10","7","FORREST","FRANTRELL","3","11","0","11","0","","","","","","","3","11","4","67","0","","","","","","","","","","","","2","56","0","","","","","","","","","","","","","0"
"9","UAB","11/06/10","7","FORREST","FRANTRELL","1","0","1","-1","0","","","","","","","1","-1","5","69","0","","","","","","","","","","","","1","3","0","","","","","","","","","","","","","0"
"9","UAB","09/25/10","24","FRANKLIN","GREG","1","7","0","7","0","","","","","","","1","7","3","37","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/06/10","24","FRANKLIN","GREG","3","10","0","10","0","","","","","","","3","10","1","5","0","","","","","","","","","","","","2","24","0","","","","","","","","","","","","","0"
"9","UAB","10/16/10","24","FRANKLIN","GREG","7","39","3","36","0","","","","","","","7","36","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/06/10","24","FRANKLIN","GREG","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","8","0","","","","","","","","","","","","","0"
"9","UAB","11/27/10","24","FRANKLIN","GREG","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","2","35","0","","","","","","","","","","","","","0"
"9","UAB","09/11/10","16","HEARN","PATRICK","","","","","","","","","","","","0","0","2","31","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/18/10","16","HEARN","PATRICK","","","","","","","","","","","","0","0","2","30","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/25/10","16","HEARN","PATRICK","","","","","","","","","","","","0","0","4","38","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/06/10","16","HEARN","PATRICK","1","3","0","3","0","","","","","","","1","3","5","61","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","10/16/10","16","HEARN","PATRICK","","","","","","","","","","","","0","0","3","44","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/23/10","16","HEARN","PATRICK","1","5","0","5","0","","","","","","","1","5","5","51","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/30/10","16","HEARN","PATRICK","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/06/10","16","HEARN","PATRICK","","","","","","","","","","","","0","0","2","63","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","11/11/10","16","HEARN","PATRICK","","","","","","","","","","","","0","0","4","65","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","11/20/10","16","HEARN","PATRICK","1","3","0","3","0","","","","","","","1","3","4","123","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","11/27/10","16","HEARN","PATRICK","","","","","","","","","","","","0","0","3","23","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/06/10","51","HENIGAN","ELLIOTT","","","","","","","","","","","","0","0","","","","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/02/10","17","ISABELLE","DAVID","22","233","19","214","3","19","9","1","79","1","","41","293","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","18"
"9","UAB","09/11/10","17","ISABELLE","DAVID","16","57","23","34","0","15","7","1","109","1","","31","143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/18/10","17","ISABELLE","DAVID","5","25","9","16","0","8","2","0","16","0","","13","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/25/10","17","ISABELLE","DAVID","16","73","10","63","1","5","4","0","56","1","","21","119","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","10/06/10","17","ISABELLE","DAVID","12","63","1","62","0","3","1","0","4","0","","15","66","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/16/10","17","ISABELLE","DAVID","1","5","0","5","0","","","","","","","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/27/10","17","ISABELLE","DAVID","1","2","0","2","0","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/02/10","22","JONES","MIKE","1","3","0","3","0","","","","","","","1","3","2","17","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/11/10","22","JONES","MIKE","","","","","","","","","","","","0","0","2","36","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","09/18/10","22","JONES","MIKE","","","","","","","","","","","","0","0","3","60","0","","","","","","","","","1","0","0","","","","","","","1","0","","","","","","","","0"
"9","UAB","09/25/10","22","JONES","MIKE","1","0","11","-11","0","","","","","","","1","-11","2","58","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"9","UAB","10/06/10","22","JONES","MIKE","","","","","","1","0","0","0","0","","1","0","3","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/16/10","22","JONES","MIKE","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/23/10","22","JONES","MIKE","","","","","","","","","","","","0","0","4","66","1","","","","","","","","","1","0","0","","","","1","","","","","","","","","","","","6"
"9","UAB","10/30/10","22","JONES","MIKE","","","","","","","","","","","","0","0","8","86","3","","","","","","","","","","","","","","","3","","","","","","","","","","","","18"
"9","UAB","11/06/10","22","JONES","MIKE","","","","","","","","","","","","0","0","1","11","1","","","","","","","","","3","0","0","","","","1","","","","","","","","","","","","6"
"9","UAB","11/11/10","22","JONES","MIKE","","","","","","","","","","","","0","0","8","110","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/20/10","22","JONES","MIKE","","","","","","","","","","","","0","0","2","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/27/10","22","JONES","MIKE","","","","","","","","","","","","0","0","2","39","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/20/10","88","MOORE","FREDDIE","1","0","1","-1","0","","","","","","","1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/02/10","37","RAGLAND","TREY","","","","","","","","","","","","0","0","","","","","","","","","","8","382","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/11/10","37","RAGLAND","TREY","","","","","","","","","","","","0","0","","","","","","","","","","5","243","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/18/10","37","RAGLAND","TREY","","","","","","","","","","","","0","0","","","","","","","","","","2","101","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/25/10","37","RAGLAND","TREY","","","","","","","","","","","","0","0","","","","","","","","","","4","182","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/06/10","37","RAGLAND","TREY","","","","","","","","","","","","0","0","","","","","","","","","","4","130","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/16/10","37","RAGLAND","TREY","","","","","","","","","","","","0","0","","","","","","","","","","3","119","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/23/10","37","RAGLAND","TREY","","","","","","","","","","","","0","0","","","","","","","","","","6","214","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/30/10","37","RAGLAND","TREY","","","","","","","","","","","","0","0","","","","","","","","","","3","123","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/06/10","37","RAGLAND","TREY","","","","","","","","","","","","0","0","","","","","","","","","","7","274","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/11/10","37","RAGLAND","TREY","","","","","","","","","","","","0","0","","","","","","","","","","5","224","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/20/10","37","RAGLAND","TREY","","","","","","","","","","","","0","0","","","","","","","","","","3","107","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/27/10","37","RAGLAND","TREY","","","","","","","","","","","","0","0","","","","","","","","","","5","210","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/11/10","97","REESE","D.J.","","","","","","","","","","","","0","0","","","","","","","1","15","0","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/02/10","26","SHED","PAT","10","69","1","68","0","","","","","","","10","68","2","14","0","","","","","","","","","5","27","0","","","","","","","","","","","","","","","","0"
"9","UAB","09/11/10","26","SHED","PAT","8","43","1","42","0","","","","","","","8","42","","","","","","","","","","","","1","3","0","1","37","0","","","","","","","","","","","","","0"
"9","UAB","09/18/10","26","SHED","PAT","8","96","0","96","0","","","","","","","8","96","5","45","0","","","","","","","","","2","5","0","5","136","0","","","","","","","","","","","","","0"
"9","UAB","09/25/10","26","SHED","PAT","6","42","1","41","0","","","","","","","6","41","7","58","0","","","","","","","","","2","26","0","2","37","0","","","","","","","","","","","","","0"
"9","UAB","10/06/10","26","SHED","PAT","12","40","10","30","0","","","","","","","12","30","3","28","0","","","","","","","","","","","","4","49","0","","","","","","","","","","","","","0"
"9","UAB","10/16/10","26","SHED","PAT","5","40","0","40","0","","","","","","","5","40","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/23/10","26","SHED","PAT","16","74","5","69","0","","","","","","","16","69","2","16","0","","","","","","","","","","","","5","142","0","","","","","","","","","","","","","0"
"9","UAB","10/30/10","26","SHED","PAT","29","179","3","176","2","","","","","","","29","176","3","21","0","","","","","","","","","","","","2","38","0","2","","","","","","","","","","","","12"
"9","UAB","11/06/10","26","SHED","PAT","16","53","8","45","0","","","","","","","16","45","6","48","0","","","","","","","","","","","","4","89","0","","","","","","","","","","","","","0"
"9","UAB","11/11/10","26","SHED","PAT","18","88","7","81","0","","","","","","","18","81","9","84","1","","","","","","","","","","","","7","144","0","1","","","","","","","","","","","","6"
"9","UAB","11/20/10","26","SHED","PAT","20","140","15","125","1","","","","","","","20","125","2","63","1","","","","","","","","","1","3","0","1","13","0","2","","","","","","","","","","","","12"
"9","UAB","11/27/10","26","SHED","PAT","9","37","3","34","0","","","","","","","9","34","7","94","2","","","","","","","","","1","5","0","2","53","0","2","","","","","","","","","","","","12"
"9","UAB","09/11/10","85","SMITH","NOLEN","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/16/10","29","SPRINGS","TERRELL","","","","","","","","","","","","0","0","","","","1","21","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/27/10","34","WHITE","DANIEL","","","","","","","","","","","","0","0","","","","1","29","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/02/10","15","WILLIAMS","JACKIE","1","13","0","13","0","","","","","","","1","13","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/11/10","15","WILLIAMS","JACKIE","1","5","0","5","0","","","","","","","1","5","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/18/10","15","WILLIAMS","JACKIE","1","4","0","4","1","","","","","","","1","4","6","114","2","","","","","","","","","","","","","","","3","","","","","","","","","","","","18"
"9","UAB","09/25/10","15","WILLIAMS","JACKIE","","","","","","","","","","","","0","0","2","28","0","","","","","","","","","1","12","0","","","","","","","","","","","","","","","","0"
"9","UAB","10/06/10","15","WILLIAMS","JACKIE","2","7","0","7","0","","","","","","","2","7","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","10/16/10","15","WILLIAMS","JACKIE","1","4","0","4","0","","","","","","","1","4","3","23","0","","","","","","","","","1","0","0","","","","","","","","","","","","","","","","0"
"9","UAB","10/23/10","15","WILLIAMS","JACKIE","","","","","","","","","","","","0","0","3","30","0","","","","","","","","","1","2","0","","","","","","","","","","","","","","","","0"
"9","UAB","10/30/10","15","WILLIAMS","JACKIE","3","7","1","6","0","","","","","","","3","6","3","28","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/06/10","15","WILLIAMS","JACKIE","","","","","","","","","","","","0","0","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/11/10","15","WILLIAMS","JACKIE","","","","","","","","","","","","0","0","2","19","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","11/20/10","15","WILLIAMS","JACKIE","","","","","","","","","","","","0","0","4","30","0","","","","","","","","","","","","2","59","0","","","","","","","","","","","","","0"
"9","UAB","11/27/10","15","WILLIAMS","JACKIE","3","12","6","6","0","","","","","","","3","6","3","39","1","","","","","","","","","","","","1","31","0","1","","","","","","","","","","","","6"
"9","UAB","10/06/10","11","WRIGHT","MARIO","","","","","","","","","","","","0","0","1","21","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"9","UAB","09/02/10","96","ZAHN","JOSH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","2","1","","7"
"9","UAB","09/11/10","96","ZAHN","JOSH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","","","","1"
"9","UAB","09/18/10","96","ZAHN","JOSH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","","","","4"
"9","UAB","09/25/10","96","ZAHN","JOSH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","7","2","","7"
"9","UAB","10/06/10","96","ZAHN","JOSH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","1","0","","1"
"9","UAB","10/16/10","96","ZAHN","JOSH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","2","0","","3"
"9","UAB","10/23/10","96","ZAHN","JOSH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","1","1","","6"
"9","UAB","10/30/10","96","ZAHN","JOSH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","6","6","0","0","","","","","1","0","","6"
"9","UAB","11/06/10","96","ZAHN","JOSH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","1","1","","5"
"9","UAB","11/11/10","96","ZAHN","JOSH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","6","6","0","0","","","","","","","","6"
"9","UAB","11/20/10","96","ZAHN","JOSH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","1","1","","7"
"9","UAB","11/27/10","96","ZAHN","JOSH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","2","0","0","","","","","1","1","","5"
"128","UCF","09/04/10","81","AIKEN","KAMAR","","","","","","","","","","","","0","0","3","40","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
