"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"559","Purdue","09/26/09","9","PENDER","DAVID","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","09/05/09","93","SHORT","KAWANN","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","11/21/09","93","SHORT","KAWANN","","","","","","","","","","","","0","0","","","","1","15","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","09/12/09","81","SMITH","CORTEZ","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","09/26/09","81","SMITH","CORTEZ","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","10/03/09","81","SMITH","CORTEZ","","","","","","","","","","","","0","0","1","8","0","","","","","","","","","1","-5","0","","","","","","","","","","","","","","","","0"
"559","Purdue","10/10/09","81","SMITH","CORTEZ","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","11/07/09","81","SMITH","CORTEZ","","","","","","","","","","","","0","0","4","85","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"559","Purdue","11/14/09","81","SMITH","CORTEZ","","","","","","","","","","","","0","0","8","52","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"559","Purdue","11/21/09","81","SMITH","CORTEZ","","","","","","","","","","","","0","0","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","09/05/09","8","SMITH","KEITH","","","","","","","","","","","","0","0","8","117","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"559","Purdue","09/12/09","8","SMITH","KEITH","","","","","","1","1","0","15","1","","1","15","4","68","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","09/19/09","8","SMITH","KEITH","","","","","","","","","","","","0","0","5","37","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","09/26/09","8","SMITH","KEITH","1","6","0","6","0","","","","","","","1","6","11","136","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"559","Purdue","10/03/09","8","SMITH","KEITH","","","","","","","","","","","","0","0","7","101","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"559","Purdue","10/10/09","8","SMITH","KEITH","","","","","","","","","","","","0","0","7","126","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"559","Purdue","10/17/09","8","SMITH","KEITH","","","","","","1","0","0","0","0","","1","0","12","125","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","10/24/09","8","SMITH","KEITH","","","","","","","","","","","","0","0","5","61","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","10/31/09","8","SMITH","KEITH","","","","","","","","","","","","0","0","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","11/07/09","8","SMITH","KEITH","","","","","","","","","","","","0","0","11","84","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","11/14/09","8","SMITH","KEITH","","","","","","","","","","","","0","0","15","152","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"559","Purdue","11/21/09","8","SMITH","KEITH","","","","","","","","","","","","0","0","5","85","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"559","Purdue","09/05/09","13","SUMMERS","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","2","78","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","09/12/09","13","SUMMERS","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","6","264","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","09/19/09","13","SUMMERS","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","6","285","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","09/26/09","13","SUMMERS","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","5","187","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","10/03/09","13","SUMMERS","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","2","56","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","10/10/09","13","SUMMERS","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","2","52","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","10/17/09","13","SUMMERS","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","2","39","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","10/24/09","13","SUMMERS","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","5","185","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","10/31/09","13","SUMMERS","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","8","338","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","11/07/09","13","SUMMERS","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","5","165","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","11/14/09","13","SUMMERS","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","3","135","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","11/21/09","13","SUMMERS","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","5","232","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","09/05/09","33","TAYLOR","JAYCEN","14","81","0","81","2","","","","","","","14","81","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"559","Purdue","09/12/09","33","TAYLOR","JAYCEN","7","16","0","16","1","","","","","","","7","16","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"559","Purdue","09/19/09","33","TAYLOR","JAYCEN","2","9","0","9","0","","","","","","","2","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","09/26/09","33","TAYLOR","JAYCEN","2","9","3","6","0","","","","","","","2","6","1","38","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"559","Purdue","10/03/09","33","TAYLOR","JAYCEN","1","6","0","6","0","","","","","","","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","10/10/09","33","TAYLOR","JAYCEN","","","","","","","","","","","","0","0","1","4","0","","","","","","","","","","","","2","37","0","","","","","","","","","","","","","0"
"559","Purdue","10/17/09","33","TAYLOR","JAYCEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","15","0","","","","","","","","","","","","","0"
"559","Purdue","10/24/09","33","TAYLOR","JAYCEN","6","72","1","71","1","","","","","","","6","71","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"559","Purdue","10/31/09","33","TAYLOR","JAYCEN","6","20","1","19","0","","","","","","","6","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","11/07/09","33","TAYLOR","JAYCEN","3","11","2","9","0","","","","","","","3","9","","","","","","","","","","","","","","","1","20","0","","","","","","","","","","","","","0"
"559","Purdue","11/14/09","33","TAYLOR","JAYCEN","9","60","0","60","0","","","","","","","9","60","2","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","11/21/09","33","TAYLOR","JAYCEN","20","114","4","110","0","","","","","","","20","110","7","59","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"559","Purdue","10/31/09","19","TERBUSH","CALEB","2","5","13","-8","0","10","4","0","22","0","","12","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","09/05/09","17","VALENTIN","AARON","","","","","","","","","","","","0","0","3","18","0","","","","","","","","","1","30","0","4","91","0","","","","","","","","","","","","","0"
"559","Purdue","09/12/09","17","VALENTIN","AARON","","","","","","","","","","","","0","0","8","82","1","","","","","","","","","3","3","0","6","121","0","1","","","","","","","","","","","","6"
"559","Purdue","09/19/09","17","VALENTIN","AARON","1","7","0","7","0","","","","","","","1","7","5","39","0","","","","","","","","","3","56","1","3","72","0","1","","","","","","","","","","","","6"
"559","Purdue","09/26/09","17","VALENTIN","AARON","1","1","0","1","0","","","","","","","1","1","1","36","1","","","","","","","","","2","49","0","3","46","0","1","","","","","","","","","","","","6"
"559","Purdue","10/03/09","17","VALENTIN","AARON","","","","","","","","","","","","0","0","4","101","2","","","","","","","","","1","-1","0","3","40","0","2","","","","","","","","","","","","12"
"559","Purdue","10/10/09","17","VALENTIN","AARON","","","","","","","","","","","","0","0","8","80","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"559","Purdue","10/17/09","17","VALENTIN","AARON","","","","","","","","","","","","0","0","10","97","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"559","Purdue","10/24/09","17","VALENTIN","AARON","","","","","","","","","","","","0","0","4","50","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","10/31/09","17","VALENTIN","AARON","","","","","","","","","","","","0","0","2","32","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","11/07/09","17","VALENTIN","AARON","","","","","","","","","","","","0","0","4","68","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","11/14/09","17","VALENTIN","AARON","","","","","","","","","","","","0","0","1","-2","0","","","","","","","","","2","19","0","1","9","0","","","","","","","","","","","","","0"
"559","Purdue","11/21/09","17","VALENTIN","AARON","","","","","","","","","","","","0","0","4","20","0","","","","","","","","","2","13","0","","","","","","","","","","","","","","","","0"
"559","Purdue","09/19/09","24","WERNER","JASON","","","","","","","","","","","","0","0","","","","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","09/05/09","37","WIGGS","CARSON","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","7","7","0","0","","","","","1","1","","10"
"559","Purdue","09/12/09","37","WIGGS","CARSON","","","","","","","","","","","","0","0","","","","","","","","","","1","19","","","","","","","","4","3","0","0","","","","","1","1","","6"
"559","Purdue","09/19/09","37","WIGGS","CARSON","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","1","0","","3"
"559","Purdue","09/26/09","37","WIGGS","CARSON","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","","","","3"
"559","Purdue","10/03/09","37","WIGGS","CARSON","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","","","","3"
"559","Purdue","10/10/09","37","WIGGS","CARSON","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","3","2","","8"
"559","Purdue","10/17/09","37","WIGGS","CARSON","","","","","","","","","","","","0","0","","","","","","","","","","3","127","","","","","","","","2","2","0","0","","","","","5","4","","14"
"559","Purdue","10/24/09","37","WIGGS","CARSON","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","2","1","","6"
"559","Purdue","11/07/09","37","WIGGS","CARSON","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","5","5","0","0","","","","","1","1","","8"
"559","Purdue","11/14/09","37","WIGGS","CARSON","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","5","3","","13"
"559","Purdue","11/21/09","37","WIGGS","CARSON","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","5","5","0","0","","","","","2","1","","8"
"559","Purdue","10/10/09","2","WILLIAMS","TORRI","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","11/14/09","2","WILLIAMS","TORRI","","","","","","","","","","","","0","0","","","","","","","1","19","0","","","","","","","","","","","","","","","","","","","","","0"
"559","Purdue","11/21/09","2","WILLIAMS","TORRI","","","","","","","","","","","","0","0","","","","1","13","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/05/09","11","BEASLEY","PIERRE","","","","","","","","","","","","0","0","3","20","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/12/09","11","BEASLEY","PIERRE","","","","","","","","","","","","0","0","3","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","11","BEASLEY","PIERRE","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/24/09","11","BEASLEY","PIERRE","","","","","","","","","","","","0","0","4","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/07/09","11","BEASLEY","PIERRE","","","","","","","","","","","","0","0","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/14/09","11","BEASLEY","PIERRE","","","","","","","","","","","","0","0","1","17","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"574","Rice","11/21/09","11","BEASLEY","PIERRE","","","","","","","","","","","","0","0","1","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/28/09","11","BEASLEY","PIERRE","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","1","BEN","JARRETT","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/21/09","1","BEN","JARRETT","","","","","","","","","","","","0","0","","","","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/19/09","35","BRADSHAW","TRAVIS","","","","","","","","","","","","0","0","","","","","","","1","1","0","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/24/09","96","BRUNDAGE","MARK","","","","","","","","","","","","0","0","","","","","","","","","","5","232","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/07/09","96","BRUNDAGE","MARK","","","","","","","","","","","","0","0","","","","","","","","","","2","98","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/14/09","96","BRUNDAGE","MARK","","","","","","","","","","","","0","0","","","","","","","","","","4","190","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/21/09","96","BRUNDAGE","MARK","","","","","","","","","","","","0","0","","","","","","","","","","8","345","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/28/09","96","BRUNDAGE","MARK","","","","","","","","","","","","0","0","","","","","","","","","","7","284","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/05/09","86","CLARK","DEREK","","","","","","","","","","","","0","0","1","20","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/03/09","86","CLARK","DEREK","","","","","","","","","","","","0","0","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/05/09","3","DIXON","TOREN","","","","","","","","","","","","0","0","9","65","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/12/09","3","DIXON","TOREN","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/19/09","3","DIXON","TOREN","","","","","","","","","","","","0","0","9","120","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/26/09","3","DIXON","TOREN","","","","","","","","","","","","0","0","4","40","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"574","Rice","10/03/09","3","DIXON","TOREN","","","","","","","","","","","","0","0","2","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/10/09","3","DIXON","TOREN","","","","","","","","","","","","0","0","3","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","3","DIXON","TOREN","","","","","","","","","","","","0","0","8","115","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"574","Rice","10/24/09","3","DIXON","TOREN","","","","","","","","","","","","0","0","6","54","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/07/09","3","DIXON","TOREN","","","","","","","","","","","","0","0","7","32","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"574","Rice","11/14/09","3","DIXON","TOREN","","","","","","","","","","","","0","0","7","158","3","","","","","","","","","","","","","","","3","","","","","","","","","","","","18"
"574","Rice","11/21/09","3","DIXON","TOREN","","","","","","","","","","","","0","0","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/28/09","3","DIXON","TOREN","","","","","","","","","","","","0","0","3","29","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/05/09","22","DUPREE","TAYLOR","","","","","","","","","","","","0","0","1","22","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/12/09","22","DUPREE","TAYLOR","","","","","","","","","","","","0","0","2","6","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"574","Rice","09/19/09","22","DUPREE","TAYLOR","","","","","","","","","","","","0","0","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/03/09","22","DUPREE","TAYLOR","","","","","","","","","","","","0","0","2","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/10/09","22","DUPREE","TAYLOR","","","","","","","","","","","","0","0","1","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","22","DUPREE","TAYLOR","","","","","","","","","","","","0","0","3","18","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/24/09","22","DUPREE","TAYLOR","","","","","","","","","","","","0","0","2","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/07/09","22","DUPREE","TAYLOR","","","","","","","","","","","","0","0","3","21","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/28/09","22","DUPREE","TAYLOR","","","","","","","","","","","","0","0","2","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/05/09","46","FANGMEIER","CLARK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","2","1","","6"
"574","Rice","09/12/09","46","FANGMEIER","CLARK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","1","1","","4"
"574","Rice","09/19/09","46","FANGMEIER","CLARK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","1","1","","6"
"574","Rice","09/26/09","46","FANGMEIER","CLARK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","1","1","","5"
"574","Rice","10/03/09","46","FANGMEIER","CLARK","1","0","8","-8","0","","","","","","","1","-8","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","1","1","","4"
"574","Rice","10/10/09","46","FANGMEIER","CLARK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","1","0","","2"
"574","Rice","10/17/09","46","FANGMEIER","CLARK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","3","2","","7"
"574","Rice","10/24/09","46","FANGMEIER","CLARK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","","","","1"
"574","Rice","11/07/09","46","FANGMEIER","CLARK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","2","0","0","","","","","2","0","","2"
"574","Rice","11/14/09","46","FANGMEIER","CLARK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","1","0","","4"
"574","Rice","11/21/09","46","FANGMEIER","CLARK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","1","1","","6"
"574","Rice","11/28/09","46","FANGMEIER","CLARK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","1","0","","2"
"574","Rice","09/05/09","7","FANUZZI","NICK","3","16","9","7","1","20","12","0","154","1","","23","161","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"574","Rice","09/12/09","7","FANUZZI","NICK","3","9","12","-3","0","7","4","0","22","0","","10","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/19/09","7","FANUZZI","NICK","4","45","3","42","0","28","16","1","182","0","","32","224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/10/09","7","FANUZZI","NICK","2","0","1","-1","0","33","20","2","242","2","","35","241","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","7","FANUZZI","NICK","7","12","13","-1","0","43","25","1","231","1","","50","230","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/24/09","7","FANUZZI","NICK","6","0","30","-30","0","26","17","1","116","0","","32","86","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/07/09","7","FANUZZI","NICK","2","0","4","-4","0","42","29","0","250","3","1","44","246","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","2"
"574","Rice","11/14/09","7","FANUZZI","NICK","1","0","6","-6","0","24","15","0","214","4","","25","208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/21/09","7","FANUZZI","NICK","5","19","32","-13","0","17","8","1","55","0","0","22","42","","","","","","","","","","","","","","","","","","","","","1","0","","","","","","","","0"
"574","Rice","11/28/09","7","FANUZZI","NICK","5","12","4","8","0","30","16","2","132","0","","35","140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/12/09","7A","GADDIS","KEVIN","","","","","","","","","","","","0","0","","","","","","","","","","","","1","4","0","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","7A","GADDIS","KEVIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","5","117","0","","","","","","","","","","","","","0"
"574","Rice","10/24/09","7A","GADDIS","KEVIN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","4","40","0","","","","","","","","","","","","","0"
"574","Rice","11/07/09","7A","GADDIS","KEVIN","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","2","21","0","3","64","0","","","","","","","","","","","","","0"
"574","Rice","11/14/09","7A","GADDIS","KEVIN","","","","","","","","","","","","0","0","","","","","","","","","","","","1","7","0","","","","","","","","","","","","","","","","0"
"574","Rice","11/21/09","7A","GADDIS","KEVIN","","","","","","","","","","","","0","0","","","","","","","","","","","","1","6","0","","","","","","","","","","","","","","","","0"
"574","Rice","11/28/09","7A","GADDIS","KEVIN","","","","","","","","","","","","0","0","","","","","","","","","","","","1","20","0","","","","","","","","","","","","","","","","0"
"574","Rice","09/05/09","18","GOODSON","JERAMY","2","7","0","7","0","","","","","","","2","7","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/12/09","18","GOODSON","JERAMY","2","3","0","3","0","","","","","","","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/19/09","18","GOODSON","JERAMY","12","57","2","55","0","","","","","","","12","55","3","40","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/26/09","18","GOODSON","JERAMY","12","42","1","41","0","","","","","","","12","41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/03/09","18","GOODSON","JERAMY","4","16","2","14","0","","","","","","","4","14","2","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/10/09","18","GOODSON","JERAMY","1","4","0","4","0","","","","","","","1","4","2","35","0","","","","","","","","","","","","1","27","0","","","","","","","","","","","","","0"
"574","Rice","10/17/09","18","GOODSON","JERAMY","9","41","0","41","0","","","","","","","9","41","5","16","0","","","","","","","","","","","","3","40","0","","","","","","","","","","","","","0"
"574","Rice","10/24/09","18","GOODSON","JERAMY","7","42","0","42","0","","","","","","","7","42","3","19","0","","","","","","","","","","","","1","27","0","","","","","","","","","","","","","0"
"574","Rice","11/07/09","18","GOODSON","JERAMY","7","16","1","15","0","2","0","0","0","0","","9","15","4","14","0","","","","","","","","","","","","1","18","0","","","","","","","","","","","","","0"
"574","Rice","11/14/09","18","GOODSON","JERAMY","1","1","0","1","0","","","","","","","1","1","2","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/14/09","5","HILL","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","","","1","23","0","","","","","","","","","","","","","","","","0"
"574","Rice","11/28/09","8","HOTARD","BRENT","","","","","","","","","","","","0","0","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/14/09","38","JAMMER","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","3","63","0","","","","","","","","","","","","","0"
"574","Rice","11/21/09","38","JAMMER","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","14","0","","","","","","","","","","","","","0"
"574","Rice","11/28/09","38","JAMMER","CHRIS","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","20","0","","","","","","","","","","","","","0"
"574","Rice","10/17/09","4","KITCHENS","RANDY","","","","","","","","","","","","0","0","2","21","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/05/09","27","KNOX","MARCUS","2","12","0","12","1","","","","","","","2","12","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"574","Rice","09/12/09","27","KNOX","MARCUS","1","6","0","6","0","","","","","","","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/03/09","27","KNOX","MARCUS","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","15","0","","","","","","","","","","","","","0"
"574","Rice","10/10/09","27","KNOX","MARCUS","1","5","0","5","0","","","","","","","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","27","KNOX","MARCUS","4","12","0","12","0","","","","","","","4","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/24/09","27","KNOX","MARCUS","3","15","4","11","0","","","","","","","3","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/07/09","27","KNOX","MARCUS","1","4","0","4","0","","","","","","","1","4","1","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/14/09","27","KNOX","MARCUS","1","2","0","2","0","","","","","","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/21/09","27","KNOX","MARCUS","4","14","1","13","0","","","","","","","4","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/28/09","27","KNOX","MARCUS","6","21","1","20","0","","","","","","","6","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/12/09","1Q","LEWIS","RYAN","3","15","11","4","0","15","7","1","66","0","","18","70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","09/26/09","1Q","LEWIS","RYAN","8","14","11","3","0","18","6","2","64","0","","26","67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/03/09","1Q","LEWIS","RYAN","9","9","29","-20","0","32","12","0","99","1","","41","79","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/10/09","1Q","LEWIS","RYAN","1","0","0","0","0","2","1","0","9","0","","3","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","11/28/09","1Q","LEWIS","RYAN","1","0","6","-6","0","3","1","1","2","0","","4","-4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"574","Rice","10/17/09","36","LILLARD","RONNIE","","","","","","","","","","","","0","0","","","","1","22","0","","","","","","","","","","","","","","","","","","","","","","","","0"
